asset,year,region,installed,technology,capacity
0,2050,R1,2020,electric_stove,0.01000000000
1,2050,R1,2020,gas_stove,0.01000000000
2,2050,R1,2020,gasboiler,0.01000000000
3,2050,R1,2020,heatpump,0.01000000000
7,2050,R1,2040,electric_stove,15.99000000000
7,2054,R1,2040,electric_stove,15.99000000000
8,2050,R1,2040,gasboiler,0.51290000000
8,2054,R1,2040,gasboiler,0.51290000000
9,2050,R1,2040,heatpump,12.72620000000
9,2054,R1,2040,heatpump,12.72620000000
10,2050,R1,2045,electric_stove,7.99000000000
10,2054,R1,2045,electric_stove,7.99000000000
10,2055,R1,2045,electric_stove,7.99000000000
10,2059,R1,2045,electric_stove,7.99000000000
11,2050,R1,2045,gasboiler,0.47230000000
11,2054,R1,2045,gasboiler,0.47230000000
11,2055,R1,2045,gasboiler,0.47230000000
11,2059,R1,2045,gasboiler,0.47230000000
12,2050,R1,2045,heatpump,10.13790000000
12,2054,R1,2045,heatpump,10.13790000000
12,2055,R1,2045,heatpump,10.13790000000
12,2059,R1,2045,heatpump,10.13790000000
13,2055,R1,2050,electric_stove,16.01000000000
13,2059,R1,2050,electric_stove,16.01000000000
13,2060,R1,2050,electric_stove,16.01000000000
13,2064,R1,2050,electric_stove,16.01000000000
14,2055,R1,2050,gasboiler,0.16790000000
14,2059,R1,2050,gasboiler,0.16790000000
14,2060,R1,2050,gasboiler,0.16790000000
14,2064,R1,2050,gasboiler,0.16790000000
15,2055,R1,2050,heatpump,3.75590000000
15,2059,R1,2050,heatpump,3.75590000000
15,2060,R1,2050,heatpump,3.75590000000
15,2064,R1,2050,heatpump,3.75590000000
