asset,year,region,installed,technology,capacity
0,2035,R1,2020,gasCCGT,1.25000000000
0,2040,R1,2020,gasCCGT,1.25000000000
0,2045,R1,2020,gasCCGT,1.25000000000
0,2049,R1,2020,gasCCGT,1.25000000000
0,2050,R1,2020,gasCCGT,1.25000000000
0,2059,R1,2020,gasCCGT,1.25000000000
1,2035,R1,2020,solarPV,1.50000000000
1,2040,R1,2020,solarPV,1.50000000000
1,2045,R1,2020,solarPV,1.50000000000
1,2049,R1,2020,solarPV,1.50000000000
2,2035,R1,2020,windturbine,1.50000000000
2,2040,R1,2020,windturbine,1.50000000000
2,2045,R1,2020,windturbine,1.50000000000
2,2049,R1,2020,windturbine,1.50000000000
3,2035,R1,2025,gasCCGT,0.52780000000
3,2040,R1,2025,gasCCGT,0.52780000000
3,2045,R1,2025,gasCCGT,0.52780000000
3,2049,R1,2025,gasCCGT,0.52780000000
3,2050,R1,2025,gasCCGT,0.52780000000
3,2059,R1,2025,gasCCGT,0.52780000000
3,2060,R1,2025,gasCCGT,0.52780000000
3,2064,R1,2025,gasCCGT,0.52780000000
