asset,year,region,technology,installed,capacity
0,2045,R1,gasCCGT,2020,1.25000000000
0,2049,R1,gasCCGT,2020,1.25000000000
0,2050,R1,gasCCGT,2020,1.25000000000
0,2059,R1,gasCCGT,2020,1.25000000000
1,2045,R1,gasCCGT,2025,0.52780000000
1,2049,R1,gasCCGT,2025,0.52780000000
1,2050,R1,gasCCGT,2025,0.52780000000
1,2059,R1,gasCCGT,2025,0.52780000000
1,2060,R1,gasCCGT,2025,0.52780000000
1,2064,R1,gasCCGT,2025,0.52780000000
2,2050,R1,gasCCGT,2045,0.40470000000
2,2059,R1,gasCCGT,2045,0.40470000000
2,2060,R1,gasCCGT,2045,0.40470000000
2,2064,R1,gasCCGT,2045,0.40470000000
2,2065,R1,gasCCGT,2045,0.40470000000
2,2084,R1,gasCCGT,2045,0.40470000000
3,2045,R1,solarPV,2020,1.50000000000
3,2049,R1,solarPV,2020,1.50000000000
4,2045,R1,windturbine,2020,1.50000000000
4,2049,R1,windturbine,2020,1.50000000000
