asset,year,region,technology,installed,capacity
0,2045,R1,gasCCGT,2020,1.01450000000
0,2049,R1,gasCCGT,2020,1.01450000000
0,2050,R1,gasCCGT,2020,1.01450000000
0,2054,R1,gasCCGT,2020,1.01450000000
0,2055,R1,gasCCGT,2020,1.01450000000
0,2059,R1,gasCCGT,2020,1.01450000000
1,2045,R1,gasCCGT,2025,2.44970000000
1,2049,R1,gasCCGT,2025,2.44970000000
1,2050,R1,gasCCGT,2025,2.44970000000
1,2054,R1,gasCCGT,2025,2.44970000000
1,2055,R1,gasCCGT,2025,2.44970000000
1,2059,R1,gasCCGT,2025,2.44970000000
1,2060,R1,gasCCGT,2025,2.44970000000
1,2064,R1,gasCCGT,2025,2.44970000000
2,2045,R1,gasCCGT,2030,0.19880000000
2,2049,R1,gasCCGT,2030,0.19880000000
2,2050,R1,gasCCGT,2030,0.19880000000
2,2054,R1,gasCCGT,2030,0.19880000000
2,2055,R1,gasCCGT,2030,0.19880000000
2,2059,R1,gasCCGT,2030,0.19880000000
2,2060,R1,gasCCGT,2030,0.19880000000
2,2064,R1,gasCCGT,2030,0.19880000000
2,2065,R1,gasCCGT,2030,0.19880000000
2,2069,R1,gasCCGT,2030,0.19880000000
3,2045,R1,gasCCGT,2035,0.31240000000
3,2049,R1,gasCCGT,2035,0.31240000000
3,2050,R1,gasCCGT,2035,0.31240000000
3,2054,R1,gasCCGT,2035,0.31240000000
3,2055,R1,gasCCGT,2035,0.31240000000
3,2059,R1,gasCCGT,2035,0.31240000000
3,2060,R1,gasCCGT,2035,0.31240000000
3,2064,R1,gasCCGT,2035,0.31240000000
3,2065,R1,gasCCGT,2035,0.31240000000
3,2069,R1,gasCCGT,2035,0.31240000000
3,2070,R1,gasCCGT,2035,0.31240000000
3,2074,R1,gasCCGT,2035,0.31240000000
4,2049,R1,gasCCGT,2045,0.20140000000
4,2050,R1,gasCCGT,2045,0.87740000000
4,2054,R1,gasCCGT,2045,0.87740000000
4,2055,R1,gasCCGT,2045,0.87740000000
4,2059,R1,gasCCGT,2045,0.87740000000
4,2060,R1,gasCCGT,2045,0.87740000000
4,2064,R1,gasCCGT,2045,0.87740000000
4,2065,R1,gasCCGT,2045,0.87740000000
4,2069,R1,gasCCGT,2045,0.87740000000
4,2070,R1,gasCCGT,2045,0.87740000000
4,2074,R1,gasCCGT,2045,0.87740000000
4,2075,R1,gasCCGT,2045,0.87740000000
4,2084,R1,gasCCGT,2045,0.87740000000
5,2045,R1,windturbine,2020,0.76090000000
5,2049,R1,windturbine,2020,0.76090000000
6,2045,R1,windturbine,2025,1.83730000000
6,2049,R1,windturbine,2025,1.83730000000
6,2050,R1,windturbine,2025,1.83730000000
6,2054,R1,windturbine,2025,1.83730000000
7,2045,R1,windturbine,2030,0.22370000000
7,2049,R1,windturbine,2030,0.22370000000
7,2050,R1,windturbine,2030,0.22370000000
7,2054,R1,windturbine,2030,0.22370000000
7,2055,R1,windturbine,2030,0.22370000000
7,2059,R1,windturbine,2030,0.22370000000
8,2045,R1,windturbine,2035,0.32350000000
8,2049,R1,windturbine,2035,0.32350000000
8,2050,R1,windturbine,2035,0.32350000000
8,2054,R1,windturbine,2035,0.32350000000
8,2055,R1,windturbine,2035,0.32350000000
8,2059,R1,windturbine,2035,0.32350000000
8,2060,R1,windturbine,2035,0.32350000000
8,2064,R1,windturbine,2035,0.32350000000
9,2050,R1,windturbine,2045,1.22460000000
9,2054,R1,windturbine,2045,1.22460000000
9,2055,R1,windturbine,2045,1.22460000000
9,2059,R1,windturbine,2045,1.22460000000
9,2060,R1,windturbine,2045,1.22460000000
9,2064,R1,windturbine,2045,1.22460000000
9,2065,R1,windturbine,2045,1.22460000000
9,2069,R1,windturbine,2045,1.22460000000
9,2070,R1,windturbine,2045,1.22460000000
9,2074,R1,windturbine,2045,1.22460000000
