asset,year,region,technology,installed,capacity
0,2040,R1,gasboiler,2030,13.15000000000
0,2044,R1,gasboiler,2030,13.15000000000
1,2040,R1,gasboiler,2035,19.41500000000
1,2044,R1,gasboiler,2035,19.41500000000
1,2045,R1,gasboiler,2035,19.41500000000
1,2049,R1,gasboiler,2035,19.41500000000
2,2045,R1,gasboiler,2040,14.20320000000
2,2049,R1,gasboiler,2040,14.20320000000
2,2050,R1,gasboiler,2040,14.20320000000
2,2054,R1,gasboiler,2040,14.20320000000
3,2040,R1,heatpump,2030,5.01840000000
3,2044,R1,heatpump,2030,5.01840000000
4,2040,R1,heatpump,2035,0.50180000000
4,2044,R1,heatpump,2035,0.50180000000
4,2045,R1,heatpump,2035,0.50180000000
4,2049,R1,heatpump,2035,0.50180000000
5,2045,R1,heatpump,2040,2.78520000000
5,2049,R1,heatpump,2040,2.78520000000
5,2050,R1,heatpump,2040,2.78520000000
5,2054,R1,heatpump,2040,2.78520000000
