asset,year,region,technology,installed,capacity
0,2035,R1,gasboiler,2025,8.43750000000
0,2039,R1,gasboiler,2025,8.43750000000
1,2035,R1,gasboiler,2030,10.69690000000
1,2039,R1,gasboiler,2030,10.69690000000
1,2040,R1,gasboiler,2030,10.69690000000
1,2044,R1,gasboiler,2030,10.69690000000
2,2040,R1,gasboiler,2035,13.09830000000
2,2044,R1,gasboiler,2035,13.09830000000
2,2045,R1,gasboiler,2035,13.09830000000
2,2049,R1,gasboiler,2035,13.09830000000
3,2035,R1,heatpump,2025,1.78750000000
3,2039,R1,heatpump,2025,1.78750000000
4,2035,R1,heatpump,2030,6.95190000000
4,2039,R1,heatpump,2030,6.95190000000
4,2040,R1,heatpump,2030,6.95190000000
4,2044,R1,heatpump,2030,6.95190000000
5,2040,R1,heatpump,2035,2.96820000000
5,2044,R1,heatpump,2035,2.96820000000
5,2045,R1,heatpump,2035,2.96820000000
5,2049,R1,heatpump,2035,2.96820000000
