asset,year,region,technology,installed,capacity
0,2040,R1,gasboiler,2030,10.69690000000
0,2044,R1,gasboiler,2030,10.69690000000
1,2040,R1,gasboiler,2035,13.09830000000
1,2044,R1,gasboiler,2035,13.09830000000
1,2045,R1,gasboiler,2035,13.09830000000
1,2049,R1,gasboiler,2035,13.09830000000
2,2045,R1,gasboiler,2040,13.10120000000
2,2049,R1,gasboiler,2040,13.10120000000
2,2050,R1,gasboiler,2040,13.10120000000
2,2054,R1,gasboiler,2040,13.10120000000
3,2040,R1,heatpump,2030,6.95190000000
3,2044,R1,heatpump,2030,6.95190000000
4,2040,R1,heatpump,2035,2.96820000000
4,2044,R1,heatpump,2035,2.96820000000
4,2045,R1,heatpump,2035,2.96820000000
4,2049,R1,heatpump,2035,2.96820000000
5,2045,R1,heatpump,2040,5.47190000000
5,2049,R1,heatpump,2040,5.47190000000
5,2050,R1,heatpump,2040,5.47190000000
5,2054,R1,heatpump,2040,5.47190000000
